eightd_station_services,short_name,external_id,capacity,has_kiosk,electric_bike_surcharge_waiver,name,station_type,rental_methods,eightd_has_key_dispenser,station_id,lat,rental_uris,lon,region_id
[],8315.03,1869753057823626206,0,True,False,3 Ave & E Tremont Ave,classic,"['KEY', 'CREDITCARD']",False,1869753057823626206,40.84649,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",-73.89616,
[],8293.12,1876800925490112950,0,True,False,Arthur Ave & E Tremont Ave,classic,"['KEY', 'CREDITCARD']",False,1876800925490112950,40.84616,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",-73.89322,
[],4054.06,1799624430022654108,21,True,False,Dwight St & Dikeman St,classic,"['KEY', 'CREDITCARD']",False,1799624430022654108,40.67487503856169,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",-74.01048018571481,
[],6432.11,c638ec67-9ac0-416f-944f-619926144931,87,True,False,E 40 St & Park Ave,classic,"['KEY', 'CREDITCARD']",False,c638ec67-9ac0-416f-944f-619926144931,40.750756,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",-73.978326,71
[],4013.08,66de0cab-0aca-11e7-82f6-3863bb44ef7c,37,True,False,Columbia St & Lorraine St,classic,"['KEY', 'CREDITCARD']",False,66de0cab-0aca-11e7-82f6-3863bb44ef7c,40.6747055,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",-74.0075572,71
[],5962.04,1846086362824884662,25,True,False,56 Ave & 92 St,classic,"['KEY', 'CREDITCARD']",False,1846086362824884662,40.73649,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",-73.86995,
[],8061.01,1bb1af93-b433-4da7-8054-009c85f7755a,19,True,False,Jerome Ave & Anderson Ave,classic,"['KEY', 'CREDITCARD']",False,1bb1af93-b433-4da7-8054-009c85f7755a,40.830179,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",-73.928747,71
[],7528.31,66de43a5-0aca-11e7-82f6-3863bb44ef7c,25,True,False,E 106 St & Madison Ave,classic,"['KEY', 'CREDITCARD']",False,66de43a5-0aca-11e7-82f6-3863bb44ef7c,40.7934337,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",-73.94945003,71
[],8819.05,1875415144760576328,0,True,False,Naples Terrace & Godwin Terrace,classic,"['KEY', 'CREDITCARD']",False,1875415144760576328,40.87995,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",-73.90536,
[],7141.07,66dd4ccc-0aca-11e7-82f6-3863bb44ef7c,51,True,False,Central Park West & W 72 St,classic,"['KEY', 'CREDITCARD']",False,66dd4ccc-0aca-11e7-82f6-3863bb44ef7c,40.77579376683666,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",-73.9762057363987,71
[],4968.03,c71cca54-17f6-42bc-ba94-3f5bd9c70197,47,True,False,Bridge St & Water St,classic,"['KEY', 'CREDITCARD']",False,c71cca54-17f6-42bc-ba94-3f5bd9c70197,40.702969341552716,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",-73.98469090461731,71
[],3460.01,dd482585-3028-453f-a98d-55019db9b26c,43,True,False,2 Ave & 36 St,classic,"['KEY', 'CREDITCARD']",False,dd482585-3028-453f-a98d-55019db9b26c,40.65708866668485,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",-74.00870203971863,71
[],6070.05,1849009654626746672,19,True,False,55 Ave & 97 Pl,classic,"['KEY', 'CREDITCARD']",False,1849009654626746672,40.73892,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",-73.86367,
[],7891.06,517409d3-a94a-4140-a6de-ff0de9221ed2,23,True,False,Westchester Ave & E 156 St,classic,"['KEY', 'CREDITCARD']",False,517409d3-a94a-4140-a6de-ff0de9221ed2,40.817802,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",-73.905203,71
[],4920.13,c00ef46d-fcde-48e2-afbd-0fb595fe3fa7,31,True,False,South St & Broad St,classic,"['KEY', 'CREDITCARD']",False,c00ef46d-fcde-48e2-afbd-0fb595fe3fa7,40.70188858913366,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",-74.01089876890182,71
[],4651.02,66dbcd6c-0aca-11e7-82f6-3863bb44ef7c,33,True,False,Clinton Ave & Myrtle Ave,classic,"['KEY', 'CREDITCARD']",False,66dbcd6c-0aca-11e7-82f6-3863bb44ef7c,40.693261,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",-73.968896,71
[],7210.07,5a24acbb-94ef-4cb5-9db8-f6073ac26a2b,22,True,False,21 St & 23 Ave,classic,"['KEY', 'CREDITCARD']",False,5a24acbb-94ef-4cb5-9db8-f6073ac26a2b,40.778557,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",-73.919046,71
[],4862.07,c2d549f8-f54c-4a0d-9ecd-6e6f79118279,23,True,False,Cooper Ave & 65 Pl,classic,"['KEY', 'CREDITCARD']",False,c2d549f8-f54c-4a0d-9ecd-6e6f79118279,40.69953,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",-73.88873,71
[],3246.06,1828965172312150882,22,True,False,New York Ave & Snyder Ave,classic,"['KEY', 'CREDITCARD']",False,1828965172312150882,40.64868,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",-73.94635,
[],6660.07,1835246658344669972,20,True,False,96 St & Northern Blvd,classic,"['KEY', 'CREDITCARD']",False,1835246658344669972,40.75712,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",-73.8722,
[],4953.04,66db75cc-0aca-11e7-82f6-3863bb44ef7c,43,True,False,South St & Gouverneur Ln,classic,"['KEY', 'CREDITCARD']",False,66db75cc-0aca-11e7-82f6-3863bb44ef7c,40.70355377,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",-74.00670227,71
[],5321.08,ca5cc034-a95d-446e-8314-6691589886b1,19,True,False,60 Ave & Fresh Pond Rd,classic,"['KEY', 'CREDITCARD']",False,ca5cc034-a95d-446e-8314-6691589886b1,40.71693,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",-73.90198,71
[],4395.07,66de71af-0aca-11e7-82f6-3863bb44ef7c,39,True,False,Hanson Pl & Ashland Pl,classic,"['KEY', 'CREDITCARD']",False,66de71af-0aca-11e7-82f6-3863bb44ef7c,40.68506807308177,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",-73.97790759801863,71
[],3157.08,1828965347681089818,20,True,False,Turner Pl & Coney Island Ave,classic,"['KEY', 'CREDITCARD']",False,1828965347681089818,40.64521,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",-73.97073,
[],5633.04,66dd1d0f-0aca-11e7-82f6-3863bb44ef7c,31,True,False,Banker St & Meserole Ave,classic,"['KEY', 'CREDITCARD']",False,66dd1d0f-0aca-11e7-82f6-3863bb44ef7c,40.72606,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",-73.95621,71
[],5382.06,66de85d2-0aca-11e7-82f6-3863bb44ef7c,45,True,False,Grand St & Elizabeth St,classic,"['KEY', 'CREDITCARD']",False,66de85d2-0aca-11e7-82f6-3863bb44ef7c,40.718822,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",-73.99596,71
[],6560.01,66dc292c-0aca-11e7-82f6-3863bb44ef7c,55,True,False,Broadway & W 41 St,classic,"['KEY', 'CREDITCARD']",False,66dc292c-0aca-11e7-82f6-3863bb44ef7c,40.75513557,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",-73.98658032,71
[],4476.03,66dcc0b2-0aca-11e7-82f6-3863bb44ef7c,23,True,False,Marcy Ave & Lafayette Ave,classic,"['KEY', 'CREDITCARD']",False,66dcc0b2-0aca-11e7-82f6-3863bb44ef7c,40.6900815,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",-73.947915,71
[],6290.06,1846085439406916338,24,True,False,41 Ave & 77 St,classic,"['KEY', 'CREDITCARD']",False,1846085439406916338,40.74557,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",-73.8882,
[],6569.08,a47f77a2-9008-4652-a4f1-b95eee723a1b,41,True,False,W 35 St & Dyer Ave,classic,"['KEY', 'CREDITCARD']",False,a47f77a2-9008-4652-a4f1-b95eee723a1b,40.754691750226016,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",-73.99740189313889,71
[],5351.07,32cc1603-a4b5-4099-b7bf-681de451b04a,47,True,False,Walker St & Baxter St,classic,"['KEY', 'CREDITCARD']",False,32cc1603-a4b5-4099-b7bf-681de451b04a,40.717411,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",-73.999573,71
[],6854.05,b442a648-e9f4-4893-951a-64d258bc0e55,30,True,False,W 50 St & 9 Ave,classic,"['KEY', 'CREDITCARD']",False,b442a648-e9f4-4893-951a-64d258bc0e55,40.763604677958625,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",-73.98917958140373,71
[],5579.04,42c3bb6e-0478-4e4a-af10-151f5f4dffb9,19,True,False,55 Dr & Maurice Ave,classic,"['KEY', 'CREDITCARD']",False,42c3bb6e-0478-4e4a-af10-151f5f4dffb9,40.7261,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",-73.90917,71
[],6896.16,66dd3d7f-0aca-11e7-82f6-3863bb44ef7c,36,True,False,E 68 St & 3 Ave,classic,"['KEY', 'CREDITCARD']",False,66dd3d7f-0aca-11e7-82f6-3863bb44ef7c,40.76712840349542,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",-73.96224617958069,71
[],5125.07,66dced76-0aca-11e7-82f6-3863bb44ef7c,27,True,False,Broadway & Roebling St,classic,"['KEY', 'CREDITCARD']",False,66dced76-0aca-11e7-82f6-3863bb44ef7c,40.70924826276157,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",-73.96063148975372,71
[],7952.02,493850bd-125b-49f5-932b-bf999504fb06,18,True,False,Cauldwell Ave & E 161 St,classic,"['KEY', 'CREDITCARD']",False,493850bd-125b-49f5-932b-bf999504fb06,40.82188,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",-73.907521,71
[],5084.03,66dce9b5-0aca-11e7-82f6-3863bb44ef7c,33,True,False,Division Ave & Marcy Ave,classic,"['KEY', 'CREDITCARD']",False,66dce9b5-0aca-11e7-82f6-3863bb44ef7c,40.70708701,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",-73.95796783,71
[],5167.06,66db277a-0aca-11e7-82f6-3863bb44ef7c,27,True,False,St James Pl & Pearl St,classic,"['KEY', 'CREDITCARD']",False,66db277a-0aca-11e7-82f6-3863bb44ef7c,40.71117416,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",-74.00016545,71
[],8430.03,1862008701134683118,25,True,False,Arthur Ave & E 183 St,classic,"['KEY', 'CREDITCARD']",False,1862008701134683118,40.85307,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",-73.88953,
[],4014.01,d979131e-0b9f-4aa2-88c5-46d4ff94abc8,19,True,False,Pacific St & Sackman St,classic,"['KEY', 'CREDITCARD']",False,d979131e-0b9f-4aa2-88c5-46d4ff94abc8,40.67522,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",-73.9061,
[],5611.05,1794852638057746848,21,True,False,63 St & Borden Ave,classic,"['KEY', 'CREDITCARD']",False,1794852638057746848,40.72655,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",-73.90321,
[],3999.06,d18512f9-52c8-4175-92b9-b6258dc30748,20,True,False,Park Pl & Buffalo Ave,classic,"['KEY', 'CREDITCARD']",False,d18512f9-52c8-4175-92b9-b6258dc30748,40.67202,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",-73.92539,71
[],5805.05,66db2a71-0aca-11e7-82f6-3863bb44ef7c,45,True,False,Barrow St & Hudson St,classic,"['KEY', 'CREDITCARD']",False,66db2a71-0aca-11e7-82f6-3863bb44ef7c,40.73172428,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",-74.00674436,71
[],5326.06,66db9e99-0aca-11e7-82f6-3863bb44ef7c,19,True,False,Stanton St & Mangin St,classic,"['KEY', 'CREDITCARD']",False,66db9e99-0aca-11e7-82f6-3863bb44ef7c,40.71782143,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",-73.97628939,71
[],4325.03,7779e057-b33e-46a7-8a1e-8c28bcd9a558,21,True,False,Thomas S. Boyland St & Macon St,classic,"['KEY', 'CREDITCARD']",False,7779e057-b33e-46a7-8a1e-8c28bcd9a558,40.68491,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",-73.91493,71
[],3567.05,cd2d9dab-7708-4685-a56f-9412c738de7e,23,True,False,Rutland Rd & E 45 St,classic,"['KEY', 'CREDITCARD']",False,cd2d9dab-7708-4685-a56f-9412c738de7e,40.66034,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",-73.93618,71
[],3731.11,66ddec3e-0aca-11e7-82f6-3863bb44ef7c,24,True,False,14 St & 7 Ave,classic,"['KEY', 'CREDITCARD']",False,66ddec3e-0aca-11e7-82f6-3863bb44ef7c,40.663779,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",-73.98396846,71
[],7502.01,66dde4ef-0aca-11e7-82f6-3863bb44ef7c,24,True,False,W 92 St & Broadway,classic,"['KEY', 'CREDITCARD']",False,66dde4ef-0aca-11e7-82f6-3863bb44ef7c,40.7921,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",-73.9739,71
[],4072.02,e9575102-1081-4c30-8d15-ea95913579e2,21,True,False,Bergen St & Buffalo Ave,classic,"['KEY', 'CREDITCARD']",False,e9575102-1081-4c30-8d15-ea95913579e2,40.6747,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",-73.92512,71
[],6450.12,66dc686c-0aca-11e7-82f6-3863bb44ef7c,96,True,False,8 Ave & W 33 St,classic,"['KEY', 'CREDITCARD']",False,66dc686c-0aca-11e7-82f6-3863bb44ef7c,40.751551,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",-73.993934,71
[],6231.01,1848241684520917882,19,True,False,46 Ave & Junction Blvd,classic,"['KEY', 'CREDITCARD']",False,1848241684520917882,40.74399,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",-73.86781,
[],4060.09,66de1fe7-0aca-11e7-82f6-3863bb44ef7c,27,True,False,Carroll St & 5 Ave,classic,"['KEY', 'CREDITCARD']",False,66de1fe7-0aca-11e7-82f6-3863bb44ef7c,40.6751622,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",-73.9814832,71
[],3905.15,66de205d-0aca-11e7-82f6-3863bb44ef7c,27,True,False,3 St & 7 Ave,classic,"['KEY', 'CREDITCARD']",False,66de205d-0aca-11e7-82f6-3863bb44ef7c,40.6703837,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",-73.97839676,71
[],6264.06,1859808514684217788,22,True,False,National St & 45 Ave,classic,"['KEY', 'CREDITCARD']",False,1859808514684217788,40.74582,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",-73.86433,
[],8745.01,1869753654337059182,21,True,False,Marble Hill Ave & W 225 St,classic,"['KEY', 'CREDITCARD']",False,1869753654337059182,40.87471,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",-73.91099,
[],4470.09,162d5859-b735-4ff7-9613-01b21f22c1cd,36,True,False,Lafayette Ave & Ft Greene Pl,classic,"['KEY', 'CREDITCARD']",False,162d5859-b735-4ff7-9613-01b21f22c1cd,40.68700231292619,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",-73.97664964199066,71
[],4762.04,66dba303-0aca-11e7-82f6-3863bb44ef7c,23,True,False,Clinton Ave & Flushing Ave,classic,"['KEY', 'CREDITCARD']",False,66dba303-0aca-11e7-82f6-3863bb44ef7c,40.69794,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",-73.96986848,71
[],7522.02,0b613329-b8c8-4b8c-ad40-79952aa41157,25,True,False,1 Ave & E 110 St,classic,"['KEY', 'CREDITCARD']",False,0b613329-b8c8-4b8c-ad40-79952aa41157,40.7923272,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",-73.9383,71
[],4096.08,4568f854-1268-45cf-bac8-82286ef40ae6,21,True,False,Dean St & Rockaway Ave,classic,"['KEY', 'CREDITCARD']",False,4568f854-1268-45cf-bac8-82286ef40ae6,40.67486,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",-73.91123,71
[],7388.10,66dd4ec7-0aca-11e7-82f6-3863bb44ef7c,75,True,False,Riverside Dr & W 82 St,classic,"['KEY', 'CREDITCARD']",False,66dd4ec7-0aca-11e7-82f6-3863bb44ef7c,40.78720869,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",-73.98128127,71
[],3022.01,1814907590556515014,23,True,False,Cortelyou Rd & E 19 St,classic,"['KEY', 'CREDITCARD']",False,1814907590556515014,40.64269,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",-73.96099,
[],6116.03,f5393bc2-36d4-4508-bf51-fa48d121f751,27,True,False,61 St & Queens Blvd,classic,"['KEY', 'CREDITCARD']",False,f5393bc2-36d4-4508-bf51-fa48d121f751,40.74091,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",-73.90273,71
[],3914.02,66de5005-0aca-11e7-82f6-3863bb44ef7c,27,True,False,7 St & 5 Ave,classic,"['KEY', 'CREDITCARD']",False,66de5005-0aca-11e7-82f6-3863bb44ef7c,40.6704922,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",-73.98541675,71
[],6869.06,1840540852548303628,18,True,False,Butler St & 27 Ave,classic,"['KEY', 'CREDITCARD']",False,1840540852548303628,40.76521,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",-73.86483,
[],5400.05,66db408f-0aca-11e7-82f6-3863bb44ef7c,39,True,False,Harrison St & Hudson St,classic,"['KEY', 'CREDITCARD']",False,66db408f-0aca-11e7-82f6-3863bb44ef7c,40.71870987,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",-74.0090009,71
[],6417.11,faf98f78-51ab-4248-b7e7-f402902385a6,18,True,False,65 St & Broadway,classic,"['KEY', 'CREDITCARD']",False,faf98f78-51ab-4248-b7e7-f402902385a6,40.749372273899596,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",-73.89738768339157,71
[],5785.05,66dd1f44-0aca-11e7-82f6-3863bb44ef7c,27,True,False,Greenpoint Ave & Manhattan Ave,classic,"['KEY', 'CREDITCARD']",False,66dd1f44-0aca-11e7-82f6-3863bb44ef7c,40.73026,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",-73.95394,71
[],7082.08,1817822909864556798,27,True,False,23 Ave & 31 St,classic,"['KEY', 'CREDITCARD']",False,1817822909864556798,40.77423301703027,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",-73.91274864321404,
[],3845.05,d470e82e-d109-4e2e-b66a-f5e944cbfe97,21,True,False,Eastern Pkwy & Ralph Ave,classic,"['KEY', 'CREDITCARD']",False,d470e82e-d109-4e2e-b66a-f5e944cbfe97,40.66852,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",-73.92284,71
[],3782.03,922763d6-d73c-4678-8bcd-f42ee3a236db,20,True,False,Carroll St & Utica Ave,classic,"['KEY', 'CREDITCARD']",False,922763d6-d73c-4678-8bcd-f42ee3a236db,40.66619,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",-73.93162,71
[],4190.06,1d32e684-602b-46b6-8c96-ab47b57a03f3,25,True,False,Grand Ave & Bergen St,classic,"['KEY', 'CREDITCARD']",False,1d32e684-602b-46b6-8c96-ab47b57a03f3,40.678045,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",-73.962408,71
[],5826.02,66dd2060-0aca-11e7-82f6-3863bb44ef7c,50,True,False,India St & Manhattan Ave,classic,"['KEY', 'CREDITCARD']",False,66dd2060-0aca-11e7-82f6-3863bb44ef7c,40.73232194,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",-73.9550858,71
[],3680.04,2c8b263e-952c-4941-a671-ef0ebb062632,21,True,False,E New York Ave & Troy Ave,classic,"['KEY', 'CREDITCARD']",False,2c8b263e-952c-4941-a671-ef0ebb062632,40.66227,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",-73.93762,71
[],6801.01,66dd3e14-0aca-11e7-82f6-3863bb44ef7c,51,True,False,E 59 St & Madison Ave,classic,"['KEY', 'CREDITCARD']",False,66dd3e14-0aca-11e7-82f6-3863bb44ef7c,40.76350532,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",-73.97109243,71
[],4199.13,2e66af7d-bcdd-441f-9f7e-7e17f5c9275e,27,True,False,Carlton Ave & St Marks Ave,classic,"['KEY', 'CREDITCARD']",False,2e66af7d-bcdd-441f-9f7e-7e17f5c9275e,40.67911856082165,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",-73.97176265716553,71
[],4829.01,66db3687-0aca-11e7-82f6-3863bb44ef7c,37,True,False,Columbia Heights & Cranberry St,classic,"['KEY', 'CREDITCARD']",False,66db3687-0aca-11e7-82f6-3863bb44ef7c,40.70037867,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",-73.99548059,71
[],5164.05,18415ea7-efce-408d-bcb9-4693fb088dda,34,True,False,Broadway & Berry St,classic,"['KEY', 'CREDITCARD']",False,18415ea7-efce-408d-bcb9-4693fb088dda,40.71036129922581,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",-73.96530389785767,71
[],7186.15,3e1bdcec-e762-4e83-b447-007f05923cce,23,True,False,19 St & 24 Ave,classic,"['KEY', 'CREDITCARD']",False,3e1bdcec-e762-4e83-b447-007f05923cce,40.7774552,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",-73.9225403,71
[],7580.01,66de17f7-0aca-11e7-82f6-3863bb44ef7c,39,True,False,W 100 St & Broadway,classic,"['KEY', 'CREDITCARD']",False,66de17f7-0aca-11e7-82f6-3863bb44ef7c,40.7973721,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",-73.97041192,71
[],3762.08,66ddea99-0aca-11e7-82f6-3863bb44ef7c,23,True,False,10 St & 7 Ave,classic,"['KEY', 'CREDITCARD']",False,66ddea99-0aca-11e7-82f6-3863bb44ef7c,40.6662078,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",-73.98199886,71
[],4645.09,66dbf288-0aca-11e7-82f6-3863bb44ef7c,20,True,False,Hicks St & Montague St,classic,"['KEY', 'CREDITCARD']",False,66dbf288-0aca-11e7-82f6-3863bb44ef7c,40.69512845,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",-73.99595065,71
[],7579.01,20ff5447-eac3-43b7-820f-f6fa3a2e12a8,21,True,False,Pleasant Ave & E 120 St,classic,"['KEY', 'CREDITCARD']",False,20ff5447-eac3-43b7-820f-f6fa3a2e12a8,40.7974772,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",-73.9311847,71
